 -0.11669781, -0.12307872, -0.24871624,  0.08127300, -0.29570454,  0.01023468,  0.01589557,  0.03688891, -0.04900202,  0.24157756,  0.17652062, -0.03626089, -0.14389193, -0.05086161,  0.06562750, -0.14874845,  0.07008433,  0.18224807,  0.02666008,  0.16893834, -0.08422949,  0.09307831,  0.16437293,  0.12913596,  0.06973423,  0.19836673,  0.04192747,  0.09158477, -0.00475000,  0.00053300,  0.11801355,  0.11575043,  0.09253182, -0.02887513, -0.18236580,  0.12535821, -0.11371428,  0.06236134,  0.01873507, -0.04750484,  0.15383702, -0.07146329,  0.07453514,  0.01553071,  0.01211876, -0.01404248, -0.10349987,  0.04828751, -0.06835111, -0.02825498,  0.00232165,  0.17383188, -0.05074926,  0.14165378, -0.18668050, -0.06720907,  0.13597485, -0.20389216,  0.12753405, -0.03009622, -0.01214318,  0.04773444, -0.10904707,  0.08543092, -0.04694491,  0.18482334, -0.21801137, -0.05071179, -0.06710469,  0.16287155, -0.10779834,  0.10342265
 -0.11675891, -0.15299869, -0.22504191,  0.15574131, -0.23588040, -0.11616141, -0.10781393,  0.01790925, -0.00096374,  0.28944686, -0.10828640, -0.14882833,  0.04434115,  0.10810761,  0.11541935,  0.02390372, -0.19588993, -0.09529832, -0.00691313,  0.06018361,  0.03211151, -0.14897703, -0.12102937, -0.01957159, -0.10045011, -0.17139798, -0.06502790, -0.11830398,  0.12365578,  0.04881119,  0.06391686, -0.05974284, -0.00789129,  0.02427079, -0.07545554, -0.07990220,  0.03160823, -0.13829310,  0.09438124, -0.13517125,  0.06076906,  0.24091127,  0.02293803,  0.19636026,  0.13162223,  0.16342236,  0.05649499, -0.00798445,  0.10770954, -0.03197740,  0.07325171,  0.00260110, -0.09234951,  0.05867924,  0.22768028, -0.16239179,  0.16500707,  0.12405172, -0.07504717,  0.22103825, -0.02450228,  0.12339529, -0.00523271, -0.01858766,  0.17721155, -0.00678174,  0.10611673,  0.05937465,  0.04553041, -0.02745196,  0.10174801,  0.01860445
 -0.11682880, -0.17779714, -0.19805735,  0.21624795, -0.11580043, -0.17549995, -0.21777194, -0.09934086,  0.01020987,  0.00944616, -0.16577668, -0.05834875,  0.10950929,  0.11368553, -0.11608859,  0.15728125,  0.07414976, -0.09289468, -0.04627420, -0.17344572,  0.05798338,  0.12670473,  0.03273396, -0.03720563,  0.12285490,  0.12374909,  0.09839480, -0.02643020, -0.19222788, -0.02924836,  0.14623637,  0.30678129,  0.07717868, -0.00607153, -0.00987788, -0.18520449, -0.06883380, -0.01420602, -0.03974020,  0.05414269, -0.18284632, -0.07737346,  0.12215813,  0.07143739, -0.00600656,  0.00260817,  0.09288333, -0.04801546, -0.13291274, -0.05819318, -0.02211988,  0.12925915,  0.23457661, -0.18624348, -0.04886551,  0.06793736, -0.24282907, -0.02120630,  0.01944565, -0.07859522,  0.06430637,  0.01885093,  0.02980226, -0.12578206,  0.02333068, -0.00472165,  0.08593728, -0.15718904, -0.12181301, -0.07802516,  0.12136598,  0.00099403
 -0.11690269, -0.19940515, -0.16390370,  0.23471836,  0.01328201, -0.21099969, -0.11517453, -0.19756926,  0.03198327, -0.18888622, -0.01633334,  0.06325403,  0.01028295, -0.01337099, -0.14553113, -0.17351076,  0.11620561,  0.10029695,  0.06563254, -0.04281273, -0.09217338, -0.05608903,  0.00714821,  0.03429198, -0.05824539, -0.15020680,  0.02562116,  0.14917129,  0.17001117, -0.03719909, -0.12025794, -0.12371263,  0.15688322,  0.02887751,  0.14015202,  0.09856517, -0.08705575, -0.01363569, -0.11620728,  0.02668889,  0.13771090, -0.09331977, -0.01164666, -0.01339070,  0.13049528, -0.02570194,  0.02055978,  0.06000683,  0.10938689, -0.03770211,  0.06325204, -0.21382704,  0.02604561,  0.22211231, -0.08321285,  0.08473385,  0.11042385, -0.19524145,  0.10960616, -0.05479623,  0.12830182, -0.16577420,  0.11439021,  0.01144686,  0.01835522, -0.07837284,  0.18087727, -0.08586673,  0.21516464, -0.21034784, -0.01289505, -0.10056128
 -0.11698037, -0.21635827, -0.12447036,  0.21875350,  0.12824175, -0.19509109,  0.11437095, -0.14036345,  0.09035543, -0.14882347,  0.07413003,  0.08835015, -0.06008387, -0.17710891,  0.13455301, -0.11992797, -0.19465976,  0.07121461, -0.08541264,  0.09029669,  0.02145377, -0.04280148, -0.02408731, -0.07356915, -0.01789743, -0.03347666, -0.05059410,  0.00118552,  0.01689951, -0.10341831, -0.11077651,  0.12608618, -0.02697980,  0.12146964, -0.03820976, -0.00544769,  0.08187725, -0.12990286, -0.08611199,  0.01215735, -0.09742253, -0.08474194, -0.15613194, -0.00043759,  0.04012987,  0.02676350,  0.02359039,  0.06207295,  0.01114019,  0.13990219, -0.24607012,  0.03738383,  0.04419029, -0.12948286,  0.04546680, -0.00265380, -0.06132981,  0.09653036, -0.15973432,  0.03098037, -0.08145733,  0.00880053, -0.04784140,  0.08974302, -0.13332776,  0.10852564, -0.26306489,  0.23090737, -0.12301772,  0.10249236,  0.00972848, -0.36767622
 -0.11706240, -0.22740218, -0.08332875,  0.17879059,  0.21705939, -0.11538547,  0.25146728,  0.05455785,  0.11266007, -0.04906531, -0.00040936,  0.01484133, -0.02380574, -0.13291434,  0.13571486,  0.28804291, -0.06256453, -0.10612717,  0.04419295,  0.04589530, -0.09906228,  0.04586343,  0.01006698,  0.05293136, -0.05093052,  0.25053851, -0.00236551, -0.13114737, -0.11155345,  0.14991040,  0.02325610, -0.05979207,  0.06964476,  0.00954748,  0.11456849, -0.01241647, -0.03583450,  0.13442512, -0.05543245, -0.19982343, -0.07146259, -0.00810343, -0.11899561, -0.14335754, -0.04498858,  0.12663992,  0.05051901,  0.06256101, -0.07858359, -0.05248374,  0.18062069, -0.18369636, -0.16401849,  0.06993647, -0.06424194,  0.01511635,  0.01580235,  0.03950170, -0.06947666, -0.18281592, -0.11138798,  0.09074258, -0.08917095,  0.03938886,  0.07587311, -0.19262874, -0.09872123, -0.02555713,  0.10193849, -0.02070387,  0.07666158,  0.28607131
 -0.11714882, -0.23257996, -0.04365313,  0.11722008,  0.27094013, -0.00489522,  0.17885621,  0.22257812,  0.04481971, -0.04174085, -0.04120304, -0.08924725,  0.00033304,  0.10346457, -0.13902545,  0.11650396,  0.27125806, -0.02821292,  0.01598221,  0.13944548,  0.05738243, -0.04810853, -0.00540996, -0.02709399,  0.04245097, -0.07319603,  0.05127332, -0.01281458, -0.08511325, -0.13466561,  0.13442432, -0.10387781, -0.07108470,  0.03337239, -0.07711539,  0.11028201, -0.02623374, -0.08202953,  0.14312992,  0.00361608, -0.10802943, -0.07618305,  0.07388705, -0.02075144, -0.04378537, -0.03854070,  0.10345164, -0.05701476,  0.19023632, -0.04389611, -0.09731723,  0.21403635, -0.18830434, -0.07489045,  0.13461679, -0.13112398,  0.08196658, -0.04164176,  0.09430908,  0.02709179, -0.02392490, -0.15543925,  0.19496170, -0.08981101, -0.01829003, -0.05649052,  0.14116264, -0.05065876, -0.03237256,  0.22403082, -0.33131404, -0.03610982
 -0.11723915, -0.23251265, -0.00779480,  0.03608241,  0.28478703,  0.08945170, -0.04522627,  0.23015011, -0.05532810, -0.01843508,  0.10117978, -0.12718399, -0.02004433,  0.17347398, -0.09891395, -0.30218357,  0.02582215,  0.11900267,  0.02729399, -0.11366336,  0.17248236,  0.02637215,  0.08509956,  0.10761561, -0.02410159, -0.09461529,  0.07510199,  0.03347884, -0.07219540, -0.09892432, -0.11669049,  0.02326452, -0.04208183, -0.01329007,  0.09189513,  0.01974591,  0.04934001,  0.01982044,  0.10703467,  0.06240451, -0.03081239,  0.00826427, -0.02369112,  0.06046712, -0.07313244, -0.04607878,  0.02712339,  0.24099787,  0.02620606,  0.04624873,  0.04584132, -0.01014408,  0.08382506, -0.03724239, -0.05735200,  0.02337500,  0.03005695,  0.15268517,  0.02391186,  0.15600350, -0.09912816,  0.05974631, -0.04954711,  0.08379739, -0.06816736,  0.19367037,  0.00720891,  0.11953217, -0.09596405, -0.20080967,  0.25087882,  0.37863182
 -0.11733140, -0.22763979,  0.02408681, -0.05402709,  0.25089452,  0.14235893, -0.24333588,  0.07844841, -0.11371166,  0.11886415,  0.19164870, -0.05694312,  0.00387452, -0.08078155,  0.11887881, -0.16110128, -0.16676718, -0.02835160, -0.05250151, -0.11573864, -0.22753378,  0.02696146, -0.13649672, -0.07464006,  0.00696539, -0.04134570, -0.09099961,  0.04819895,  0.06886286,  0.04693230, -0.05200500,  0.03382670,  0.10760424, -0.04615468,  0.00969825, -0.03107019,  0.11466988, -0.04455749, -0.11684260,  0.01462862, -0.01866043,  0.02929820, -0.14958031, -0.04847856, -0.05191352, -0.02066116, -0.14366975, -0.12810604,  0.07610999, -0.01936436,  0.10376512,  0.03012348,  0.14267448, -0.04559972, -0.07235809, -0.03572934, -0.17995115, -0.01856791, -0.15258653,  0.09007970,  0.04478516,  0.00755826, -0.14054616, -0.16234997,  0.15112251, -0.02371411,  0.03358946, -0.30897903,  0.04711855,  0.12010606, -0.34094811,  0.04693809
 -0.11742300, -0.21819470,  0.05276989, -0.13832536,  0.16772851,  0.14430019, -0.26519461, -0.13504816, -0.10295360,  0.20125358,  0.00059826,  0.03573911,  0.06885934, -0.16713779,  0.14322376,  0.16748294,  0.08821252, -0.03250916,  0.04740660,  0.14342341,  0.03045235, -0.11209146,  0.11347846,  0.01082826, -0.00145165,  0.03695932, -0.02420336, -0.03813342,  0.11500972,  0.07520920,  0.03058930, -0.11935245, -0.08390748,  0.09064943,  0.00596190,  0.05267154, -0.03778061,  0.05970757,  0.01429624, -0.13261988, -0.01590539, -0.02438900,  0.02940541, -0.09982419, -0.08173106, -0.17141270, -0.05059508, -0.09076264, -0.04013362,  0.08660026, -0.01462617,  0.06101813, -0.03341599,  0.11296729,  0.00966715, -0.19758800, -0.04523197, -0.13827041,  0.04922818, -0.10749776,  0.05787987, -0.01237203, -0.00434343, -0.17185412, -0.12070783, -0.00217215,  0.09279080,  0.21541698, -0.31552566, -0.33420945,  0.13784936, -0.12819306
 -0.11751293, -0.20372614,  0.07707374, -0.19709015,  0.05575270,  0.11378885, -0.14001327, -0.29184485, -0.01134852,  0.05331916, -0.18716921,  0.06928564,  0.06010870,  0.09284718, -0.05522487,  0.06121639,  0.11959425,  0.04572543,  0.01045605,  0.09677487,  0.14005968,  0.09570017, -0.07824028,  0.11295199, -0.00887410, -0.07547466, -0.04888699, -0.14385227, -0.19289407, -0.00116570, -0.04093322,  0.06379665, -0.09140906, -0.07076829, -0.04912858,  0.02379661, -0.00248423, -0.04814665,  0.09131912,  0.00761341, -0.03199481, -0.00228421, -0.01079374, -0.03703275,  0.07009367,  0.03945539, -0.12323186,  0.04276652, -0.16657352, -0.02688129,  0.03728331,  0.04132640, -0.05666608, -0.03640061,  0.15635673,  0.02123247,  0.01353927, -0.06268780, -0.05177596,  0.05434409, -0.04721593,  0.02934903,  0.00216773,  0.09371465, -0.07537116,  0.11501677, -0.32133416, -0.03068207,  0.50725938, -0.16081309, -0.17148876, -0.02268236
 -0.11760275, -0.18451084,  0.09252973, -0.22343643, -0.03934800,  0.06097595, -0.06613575, -0.28726855,  0.18390738, -0.13721160, -0.02154571,  0.04403540, -0.10882762,  0.19358342, -0.03018989, -0.09755635, -0.04432888, -0.01986385,  0.02744770, -0.00775514, -0.05870065,  0.09417945,  0.07155420, -0.08034833,  0.02421674,  0.11745387, -0.00024883, -0.01185310, -0.03652458, -0.12988685,  0.10281952, -0.01080746,  0.11045754, -0.03898006,  0.08786503,  0.03347975,  0.01416685,  0.08896336,  0.09761353,  0.10165223,  0.08697601,  0.02421804, -0.04152638,  0.14799301,  0.01809379, -0.02330730,  0.06261501, -0.06329914,  0.02138391, -0.08404393,  0.08642423,  0.05998442,  0.10451514,  0.18683470,  0.04819359,  0.12896838, -0.00232979,  0.03601219, -0.04539448,  0.01621377,  0.00948859,  0.14338335,  0.07159354,  0.03633820,  0.21446674, -0.28828215,  0.00096229,  0.41899701, -0.19485989,  0.18723767, -0.15814282,  0.09104307
 -0.11768868, -0.16302987,  0.10222521, -0.22834166, -0.11424672, -0.03017034, -0.02163948, -0.08831990,  0.30733222, -0.13826303,  0.13215571, -0.04002882, -0.17428073, -0.08178275,  0.03299287,  0.08789375, -0.10494473, -0.00468615, -0.06904335,  0.03804025, -0.05522936, -0.07548785, -0.05194037,  0.06737941,  0.02937952, -0.05045573, -0.09641922, -0.06249396, -0.19055676, -0.00724921, -0.17250953,  0.00599226, -0.06056948,  0.12296225, -0.07621127, -0.02614634,  0.01332684,  0.05799119,  0.04478755,  0.00249057,  0.02997605, -0.02454020,  0.09210051,  0.00825118, -0.08112001,  0.12600366, -0.03425836,  0.01882377, -0.07993216, -0.00098451, -0.09860110,  0.04214134,  0.08619163,  0.07820095,  0.06667257, -0.01360031,  0.13856769, -0.01967817, -0.03388417, -0.00840929,  0.01702127,  0.12428836, -0.02398149,  0.17184268, -0.30351162,  0.08006451,  0.45469812, -0.30186445, -0.04548886,  0.08781583,  0.07017469,  0.03924423
 -0.11776989, -0.14085943,  0.10647395, -0.22126779, -0.15423385, -0.15097585, -0.00033754,  0.16696601,  0.21934529, -0.06476048,  0.03928381, -0.09944773,  0.00727179, -0.17530536,  0.02831944,  0.13847206,  0.06880843, -0.06084297,  0.09471245,  0.09158992,  0.13291564,  0.08722552,  0.01172968, -0.04211650, -0.02001709, -0.05665208,  0.05488602, -0.02055455,  0.10232220, -0.13471341, -0.09857754, -0.18636394,  0.13329042, -0.02268266,  0.06254232, -0.03926566,  0.00677544, -0.00632912, -0.06198323,  0.08022708,  0.03265834,  0.19694595,  0.01846092, -0.13637706,  0.07190658, -0.05436693,  0.05217613, -0.06158588,  0.05048193, -0.12023425, -0.01071307,  0.00438200,  0.08865526,  0.09058564, -0.00307000,  0.14980043, -0.04296240,  0.10864140, -0.01555914, -0.06385751,  0.06543862, -0.07391404,  0.18465422, -0.25896803,  0.17106324,  0.39408136, -0.27190789, -0.10427219, -0.04461557,  0.06713981,  0.12500222,  0.01955840
 -0.11784737, -0.11813260,  0.10376723, -0.19828051, -0.14226271, -0.23586577, -0.01602133,  0.26441279, -0.02405224, -0.06889282, -0.04750406, -0.00566699,  0.16848041, -0.00046998, -0.03336515, -0.05581989,  0.14290251,  0.03954363, -0.04949204, -0.03830344,  0.02070039,  0.00025866,  0.11466042,  0.09738881,  0.02273077, -0.20180162, -0.24972056,  0.00356407, -0.11996593, -0.06710569, -0.11824645, -0.01745914, -0.15212641, -0.01150473, -0.02818088, -0.00504914, -0.09100206, -0.09162684, -0.13454633, -0.10489607,  0.11120502, -0.09033439, -0.00936628, -0.00646379, -0.06943497, -0.02193575, -0.05165643, -0.00566365, -0.13400564,  0.06976131, -0.05607870, -0.04017065, -0.03702096, -0.11139562,  0.05790506, -0.03848645,  0.00658969, -0.04864990,  0.14250532, -0.07197440,  0.00842864, -0.03941011, -0.33075087,  0.15543426,  0.36537812, -0.27354516, -0.08509503, -0.03337452, -0.13055824,  0.00579139,  0.03767580, -0.08398283
 -0.11791974, -0.09615165,  0.09594378, -0.16631388, -0.08995467, -0.25446789, -0.00277484,  0.15114802, -0.23337424, -0.04130170,  0.02384622,  0.15108792,  0.08222718,  0.05605661, -0.02216297, -0.16797058, -0.06503460,  0.08551097,  0.04535083, -0.10130087, -0.01307876, -0.08709835, -0.10068752, -0.05736410, -0.05974004,  0.70845510, -0.14037810, -0.11138494,  0.00393531, -0.04801120, -0.03016591, -0.10150385, -0.11854521, -0.08982586, -0.03622528,  0.00120189,  0.02158164, -0.07353656, -0.00627441,  0.00101862, -0.04833125,  0.02164242,  0.05015413,  0.05805558,  0.04386142, -0.01709226,  0.01329842, -0.00170105,  0.08161988, -0.02378471, -0.04572092, -0.03808109, -0.04673384, -0.05432752,  0.04068674,  0.02134216,  0.05699729,  0.04320064,  0.02000133,  0.06449876,  0.02203101, -0.05190198,  0.09570943, -0.05499035, -0.07658673,  0.05637349,  0.11351523,  0.01845171,  0.09204052, -0.09834073, -0.03225827, -0.07071169
 -0.11798494, -0.07717007,  0.08664558, -0.14577398, -0.02673529, -0.23979843,  0.08265432, -0.02609940, -0.26564072,  0.11235983,  0.06523491,  0.13347185, -0.08782529,  0.03929466,  0.08044112, -0.03241346, -0.08475712, -0.09248054, -0.05821637,  0.00072902, -0.06853348,  0.09067765, -0.01016252, -0.01468016,  0.10166861, -0.20649318,  0.72661977, -0.16857466, -0.07956829,  0.02858210, -0.04534595, -0.07979326, -0.13321522, -0.13032068, -0.06795605, -0.01266813,  0.01697536,  0.05529053, -0.09873807, -0.03920406, -0.01713621,  0.00131511,  0.03109635,  0.02912439,  0.01860787,  0.00407110, -0.02511581, -0.02857714, -0.00696461,  0.03861586,  0.00153881, -0.09425621, -0.04993797, -0.00919701, -0.07475551,  0.06852187,  0.01718990,  0.05193838,  0.04485898, -0.00316608,  0.03566999, -0.01306970, -0.03352964,  0.02247076, -0.03267727, -0.03232612,  0.07752070,  0.03694856, -0.00833236,  0.03663266, -0.04939332, -0.05930298
