 -0.11771522, -0.08698806,  0.29640251,  0.01596579, -0.12241443, -0.13134187,  0.13796783, -0.15453389,  0.05146585, -0.05781117,  0.14236721, -0.22488513,  0.03654460, -0.12673706, -0.14455386,  0.13838308, -0.18192617, -0.08465178,  0.23772483, -0.05601405, -0.09984563, -0.14321459, -0.06144485, -0.21038392,  0.02167460, -0.01044993,  0.11911695,  0.01097934, -0.22068953, -0.04615163, -0.01721573,  0.07646195,  0.03946074,  0.01679264, -0.22932676,  0.23293881, -0.05627373, -0.07134170, -0.10771384,  0.04889491,  0.00653992,  0.02085166, -0.16058179, -0.10603112, -0.04155702, -0.06030290, -0.13643716, -0.01955479, -0.07360999,  0.10080453,  0.12907565, -0.01291587, -0.03112407, -0.03954455,  0.02511119, -0.17644449,  0.03562797, -0.10705481, -0.06491875,  0.09193133, -0.26694549, -0.00884033,  0.09841471, -0.04632952,  0.08835247, -0.08465368, -0.02598313, -0.09383305, -0.07430074, -0.17045070, -0.06034349
 -0.11775606, -0.12434108,  0.27330668,  0.07585525, -0.12447071, -0.00152823,  0.12326373, -0.07476014,  0.21209027,  0.04366776,  0.29173919,  0.08862391, -0.14246572,  0.03067366,  0.14735378,  0.06871949,  0.19967365,  0.18831458, -0.02294069, -0.10274676,  0.24623557,  0.00621535,  0.17496753,  0.12489953, -0.00538573,  0.23784177,  0.01148353,  0.15725866, -0.02962049, -0.13860061,  0.00973190, -0.02303153, -0.05363375, -0.03451995,  0.05925716, -0.05786446,  0.18058843, -0.06810780, -0.05278550, -0.01287834,  0.10894832, -0.00486178, -0.00458287, -0.12148725,  0.01518491,  0.01947103, -0.04845209, -0.21211226, -0.00969469, -0.03833820,  0.01638432,  0.02980593, -0.09119606,  0.00466415,  0.05677657,  0.10406435, -0.03625144,  0.13039959, -0.00597656, -0.04276105,  0.03553029, -0.34708626, -0.11108307, -0.04768859, -0.07551374,  0.10407131, -0.00409446,  0.08542082, -0.04103926, -0.04921879, -0.18867435
 -0.11780155, -0.15619825,  0.23791337,  0.13396393, -0.10311668,  0.10640920,  0.03625865,  0.06544305,  0.17484464,  0.02456659, -0.04084304,  0.28432108,  0.06857723,  0.13106099, -0.07508129, -0.28573746, -0.07171411, -0.10384877, -0.12813990,  0.22070555, -0.06875297,  0.11971586, -0.34191397,  0.01836440, -0.04339501, -0.26088246,  0.08373958, -0.01749926,  0.00198698, -0.10691233, -0.06584926, -0.09814173, -0.06278222, -0.03163582,  0.10650298,  0.04980330, -0.08617535,  0.07442239,  0.04204927,  0.04377009, -0.07416917,  0.03470644, -0.02228019,  0.03913337, -0.08368459,  0.00999900, -0.08396415,  0.03860220,  0.01757684, -0.03786571, -0.03384621, -0.03323485, -0.02537823,  0.07248893,  0.07320966,  0.08979254,  0.18309981,  0.10243988,  0.07961106, -0.00741404, -0.27177518, -0.08142188, -0.20613495, -0.09212088,  0.06150336,  0.04788067,  0.20198374,  0.02817397,  0.04018286, -0.04930992, -0.00751714
 -0.11785499, -0.18011524,  0.19766760,  0.18679002, -0.04095968,  0.12974212, -0.02702458,  0.13060142,  0.01229841, -0.16211985, -0.25682365,  0.09350181,  0.09389115, -0.04249534, -0.00431318,  0.29358534, -0.14854357,  0.00610631,  0.05307522, -0.11172278, -0.27220201,  0.02354202,  0.31074079, -0.07193804,  0.09591036,  0.24386015, -0.18293076, -0.04454262,  0.09082913,  0.12273918, -0.00876853, -0.09055321, -0.08574959,  0.06030176,  0.07483135,  0.11761807, -0.09329766, -0.02450683,  0.15988413,  0.07206104,  0.01716822, -0.07027675,  0.11739150,  0.07096111,  0.10397748, -0.16213642,  0.01990960,  0.04922469,  0.05766459,  0.15053948, -0.16679210,  0.01612919,  0.06723281,  0.11015981,  0.13319325,  0.03128801,  0.16334638,  0.10048986,  0.11308136, -0.02325907, -0.01377218, -0.03061891,  0.00640003, -0.02714705,  0.00492313,  0.12157563,  0.00417801,  0.03618104, -0.04413981,  0.01303780,  0.04233364
 -0.11790974, -0.19803739,  0.14765009,  0.22128819,  0.02919289,  0.07147833, -0.07065043,  0.06940498, -0.18877097, -0.23969344, -0.06615420, -0.14064253, -0.07630304, -0.09353138,  0.06194477, -0.12562007,  0.30342616, -0.00153502,  0.15730709, -0.16529601,  0.22585688, -0.16649811, -0.15820309,  0.07944014, -0.12718671, -0.03144915,  0.08471635, -0.28297182, -0.07952167,  0.19338028,  0.04950458, -0.10143959, -0.16938015,  0.04838990, -0.01402269, -0.08917072,  0.09284296, -0.04670603, -0.00871628,  0.11435636,  0.01534135, -0.05746019, -0.08119871,  0.08605968,  0.00364960,  0.00293862, -0.16315888,  0.09724150,  0.13934606, -0.00237618,  0.11704164, -0.11694520,  0.10809032,  0.02241925,  0.02012972, -0.01624703,  0.00281303,  0.12130344,  0.03279435,  0.11699237,  0.10222557,  0.07705278, -0.03310799, -0.03665754, -0.14602485, -0.12362023, -0.00121637, -0.06737189,  0.13140893,  0.05140377,  0.08961590
 -0.11796752, -0.21165419,  0.09327209,  0.22342424,  0.10209235, -0.01614475, -0.06474679, -0.05880649, -0.23270028,  0.00568394,  0.19001601, -0.10481395, -0.14748595,  0.07957900, -0.04206118, -0.10160328, -0.28717501,  0.11672293, -0.22263775,  0.25232631,  0.14291450,  0.13352519,  0.11225508, -0.12677450,  0.14962920, -0.05856783,  0.03158811,  0.08388500, -0.03479936,  0.12927682, -0.05892392,  0.06163981, -0.00908666, -0.12253937,  0.00453660, -0.03165866, -0.01235350,  0.11893581, -0.03869212, -0.02832213,  0.09717632,  0.00132958,  0.13872057, -0.04303310,  0.13182231, -0.03696532, -0.02846004, -0.11658404, -0.09941937,  0.12783210,  0.00044433,  0.18895456,  0.00249874,  0.05034091,  0.02999468, -0.06669363,  0.00875500, -0.15325541,  0.17480306,  0.17966684,  0.18134849,  0.17457133, -0.12149553, -0.02608392, -0.08938127, -0.18320152, -0.02260614, -0.00936391,  0.04102512,  0.08964475, -0.06544000
 -0.11803022, -0.22168269,  0.03992968,  0.18789906,  0.16771147, -0.07943081, -0.01909238, -0.13964789, -0.05494520,  0.26779485,  0.09509398,  0.05440514,  0.04933631,  0.11555774,  0.08550658,  0.28965034,  0.13107978, -0.14992378, -0.06619263,  0.01195665, -0.32307572, -0.09831030, -0.07622573,  0.15322477, -0.16805556, -0.01191237, -0.10900312,  0.06991616,  0.09893385, -0.19360739, -0.07443273,  0.03140647,  0.06183253, -0.04597787, -0.16951327, -0.03446745,  0.01900447,  0.00823448,  0.15923894, -0.10760065, -0.05922305,  0.11061160,  0.00657756,  0.01687351, -0.12704694,  0.05292013,  0.04965700,  0.04070358, -0.12782913, -0.05270127,  0.15048875,  0.00446654,  0.15290912, -0.16451529, -0.04274118,  0.03371574, -0.01577028,  0.10032263, -0.01739003,  0.17919197,  0.09160936,  0.05242975,  0.01677103, -0.20132149, -0.10445531, -0.08094494, -0.10294156,  0.06832936,  0.09203468,  0.07582858,  0.12783946
 -0.11809878, -0.22748732, -0.00824359,  0.12100915,  0.21297124, -0.09397385,  0.03050903, -0.09366479,  0.20040402,  0.15976577, -0.13486078,  0.05487146,  0.14727894, -0.07789622,  0.08523310, -0.27966781,  0.01939902, -0.01108374,  0.23908583, -0.21314107,  0.08940274,  0.02126577,  0.12426175, -0.22603240,  0.17138810, -0.01434177,  0.06626428, -0.08545283,  0.11311902,  0.04056338, -0.31979271, -0.00393060,  0.12382487, -0.01685245, -0.10667880, -0.16258485, -0.00783154,  0.01793447, -0.04145694,  0.02595791, -0.09169262,  0.01822376,  0.09815534, -0.01061924, -0.04954997, -0.07965274,  0.07897218, -0.00574569, -0.22123817, -0.23488630, -0.13410177, -0.03508043,  0.03872958,  0.02790287, -0.06552240,  0.13843768,  0.01358316, -0.07418387, -0.08007309, -0.14978010,  0.01891738,  0.01516731, -0.00523989,  0.07286278, -0.01140547, -0.08154243, -0.07683180, -0.15288439, -0.04669759, -0.00474312, -0.04432204
 -0.11817083, -0.22904145, -0.05143220,  0.03359055,  0.21739983, -0.05814349,  0.03985113,  0.06968262,  0.26934213, -0.12640248, -0.10641248, -0.06943061, -0.03518853, -0.13696361, -0.23220996,  0.12487800, -0.11136774,  0.19968934, -0.13274473,  0.13102220,  0.21930492, -0.06922474, -0.03525540,  0.23625502, -0.16950776, -0.03608823, -0.02056333,  0.22365933, -0.12617443, -0.01453527,  0.11806742, -0.14024345,  0.06616232,  0.00299294,  0.04193944, -0.06587825, -0.08613516, -0.03434679,  0.04759947, -0.10979375,  0.17054316, -0.02481887, -0.03308237,  0.07511589,  0.01040088,  0.09384270,  0.02769539,  0.07080381, -0.04388942, -0.17072505, -0.13407501, -0.11085033,  0.09678340,  0.03365529,  0.14883464,  0.02064297, -0.01925044,  0.00881927, -0.11538614, -0.03158498, -0.11727771,  0.12068384,  0.19041322,  0.07323055,  0.12614910, -0.11336416, -0.13127756, -0.00520002, -0.17730731,  0.05356296,  0.08554381
 -0.11824857, -0.22413803, -0.08386748, -0.05478404,  0.19182715, -0.01241590,  0.04491801,  0.20714122,  0.10006801, -0.22879895,  0.12908850, -0.03967305, -0.17654701,  0.11053744,  0.18033736,  0.07690427,  0.15077086, -0.23047988, -0.12751972,  0.08591169, -0.15022053,  0.08454214, -0.11579945, -0.20526147,  0.17483731, -0.01960238,  0.08874481, -0.03427339,  0.05022288, -0.16143983,  0.18549224,  0.09886459, -0.18467301,  0.04054381, -0.05465069,  0.09383254, -0.08118668, -0.02853893, -0.10667569,  0.09194810, -0.05279613,  0.18430939, -0.12597425, -0.01672147,  0.12345967,  0.09421398,  0.06102476, -0.11013193,  0.01914853, -0.05141243, -0.06517581, -0.04586683, -0.10880453,  0.18892720,  0.01313484,  0.10770803, -0.05663760, -0.07034126,  0.02804522, -0.12211009,  0.12298044, -0.01093019,  0.18608591,  0.12812844, -0.03655613,  0.07226181, -0.15845451, -0.06973235,  0.03388128, -0.10603930,  0.09239888
 -0.11833023, -0.21263353, -0.10488459, -0.12972161,  0.14082089,  0.01717502,  0.05813262,  0.19393173, -0.16139868, -0.02970688,  0.12683439,  0.09828875,  0.04755231,  0.10047698,  0.12408073, -0.19013815, -0.18830439,  0.08249153,  0.19710353, -0.09488314, -0.15169495, -0.02018580,  0.22232816,  0.14910661, -0.18018962, -0.07929950, -0.00087736, -0.02767247, -0.13834730, -0.03875591,  0.03669558,  0.05654688,  0.04282561, -0.20025821, -0.06233694, -0.03183083,  0.04436656, -0.07627228, -0.16071771, -0.06641486,  0.06644616, -0.02793655, -0.01865734, -0.14146516, -0.04852467,  0.12927754,  0.18627750,  0.14957936,  0.18123344,  0.13478241, -0.02410844, -0.11329498, -0.32204456, -0.18403260, -0.04668157,  0.02657765,  0.18466418,  0.14711570,  0.11302900,  0.05269702, -0.04896571,  0.00502744, -0.00763104,  0.08546838,  0.06604748, -0.00421432, -0.00067771, -0.07203699, -0.04268290,  0.03660908, -0.00898655
 -0.11841893, -0.19480532, -0.10788573, -0.18306028,  0.09661641,  0.02886717,  0.10990950,  0.02967863, -0.21372163,  0.13836930, -0.07810421,  0.09668996,  0.06031027, -0.09685937, -0.10528405,  0.20238593,  0.11068908,  0.14839715, -0.15171194, -0.07396466,  0.20863265, -0.10054610, -0.10451695, -0.15383870,  0.21451244, -0.14329455, -0.03034916, -0.11500791,  0.08998453, -0.19419639,  0.11485147, -0.23630283,  0.01989168, -0.01889863, -0.02183910, -0.07139273, -0.16336190,  0.01433445, -0.06192898, -0.02796831, -0.12032712, -0.05220208, -0.01964602,  0.08854729, -0.14401019, -0.19526019, -0.08812181, -0.01200135,  0.04073635,  0.15700970, -0.12711860,  0.11799605, -0.16092346, -0.09661957, -0.16515518, -0.17481988, -0.11407996,  0.14399519,  0.07235839,  0.04812355, -0.01111538, -0.09025798, -0.02250276, -0.09290355, -0.03418468,  0.04092401,  0.01675761, -0.03003658, -0.19319637, -0.05807655, -0.07035845
 -0.11850690, -0.17449664, -0.10137997, -0.21613859,  0.04312926,  0.05002488,  0.10943730, -0.12948535, -0.05499753,  0.05649732, -0.15899137, -0.05936630, -0.09768729, -0.00569752,  0.06715334, -0.11244921,  0.05529606, -0.23849492, -0.06659337,  0.23374648,  0.03636576,  0.01570945,  0.14400525,  0.07733740, -0.23117575,  0.04979117, -0.20186292,  0.14889161, -0.01727521,  0.14509988, -0.20305803,  0.12476658, -0.23166777,  0.11968674,  0.03378774, -0.04589341, -0.09950919, -0.16410525,  0.06941243, -0.05173271, -0.11546109, -0.05903989,  0.11689020, -0.01129824,  0.07399097, -0.13374147, -0.20205723, -0.04564317,  0.06917504, -0.08188293,  0.11816132, -0.18265211,  0.02912372, -0.08397971, -0.05509120, -0.14108717, -0.06932201, -0.10330014,  0.10733687,  0.04325960, -0.01509130, -0.07773495, -0.03450873,  0.04817945,  0.00585381,  0.10217066,  0.03340462, -0.11689681, -0.11864820, -0.26477438, -0.09580053
 -0.11858621, -0.15501604, -0.09565913, -0.23049651, -0.03902523,  0.09524992, -0.00479929, -0.13003687,  0.07975365, -0.00479500, -0.01975257, -0.18981094, -0.00468657,  0.05742249,  0.00826279,  0.04098343, -0.21149942,  0.11325582,  0.10716707, -0.10624645, -0.22194139, -0.01620348, -0.21051108, -0.02144783,  0.17758902, -0.06031136, -0.29203612, -0.09827465, -0.03089333,  0.08060599, -0.03248428, -0.10672669, -0.07469753, -0.19599840,  0.11762483, -0.05899685,  0.04386439, -0.13767287, -0.06034439,  0.02841798, -0.05909862, -0.16415410, -0.02386230,  0.12175031,  0.13142331,  0.24597182, -0.03908947, -0.14711788,  0.05511819, -0.17948320, -0.01458149, -0.03814290, -0.03256263,  0.05117310,  0.06995732,  0.07384734, -0.13388104, -0.05746975, -0.20320163,  0.13325263,  0.08296652, -0.07459086, -0.04907379, -0.11408053, -0.01007303, -0.06763937,  0.14831286,  0.18852191,  0.11292402,  0.07486800, -0.16282064
 -0.11866113, -0.13346904, -0.08562428, -0.21383045, -0.11210345,  0.11435020, -0.12326949, -0.00801738,  0.11424700,  0.02879187,  0.15558596, -0.08641935,  0.08312261,  0.01808570, -0.07630877,  0.05087997,  0.27592172,  0.03538106, -0.00591914, -0.08982139,  0.12159516,  0.08248722,  0.25376081, -0.03089167, -0.13313402, -0.28359265,  0.02075202, -0.17339070, -0.07228798, -0.10586702, -0.04263036, -0.03116712, -0.01645649,  0.02481124, -0.12654001,  0.09531607, -0.01609882, -0.00844881,  0.01412601, -0.13363932, -0.02567228,  0.01795811,  0.07753820,  0.04217995,  0.25102696,  0.05103632,  0.06869052,  0.16652130, -0.30357007,  0.17106437, -0.01406349,  0.02208622,  0.14266391,  0.06100621,  0.14819827, -0.03637544,  0.02693123, -0.13888937,  0.07017956, -0.00226336, -0.08149710,  0.10027871, -0.01886708,  0.04818373,  0.03047602,  0.18816756,  0.18284221,  0.18362452,  0.15188074,  0.03273659, -0.00523833
 -0.11873341, -0.11074866, -0.06911018, -0.17158042, -0.14782854,  0.10179777, -0.14784278,  0.13337749,  0.06367037,  0.13977868,  0.10879143,  0.09822755,  0.02612360, -0.07454785,  0.07068945, -0.10008697, -0.16650909, -0.11877856, -0.09486536,  0.14523088,  0.18038768, -0.29545673, -0.11595942,  0.01598659,  0.16236060,  0.63658262,  0.00500297, -0.12733747, -0.08985460, -0.04638506, -0.04551254, -0.04114337, -0.00642510,  0.01421080, -0.10190549, -0.01109826, -0.05127844,  0.07504679, -0.04789082, -0.09108524, -0.08149719,  0.05250397, -0.04588989,  0.02550578, -0.01171745,  0.04580313,  0.06530018,  0.16754752, -0.03791121,  0.00918980,  0.06001769, -0.03664880,  0.05714689, -0.01485762, -0.03294024,  0.00550486,  0.01444705, -0.04037558,  0.02829925,  0.00547242, -0.03999919,  0.11380060, -0.00952279, -0.00433026,  0.05134125,  0.00114385,  0.07294427,  0.04925278,  0.10060811,  0.05589274,  0.07470304
 -0.11879847, -0.08955926, -0.05271272, -0.11592111, -0.15473720,  0.07668077, -0.08895859,  0.19737000, -0.03548202,  0.19370130, -0.12478424,  0.06438079, -0.05636270, -0.13096395,  0.05926239,  0.17821220, -0.04205964,  0.05431050,  0.01698409,  0.01772094, -0.14765111,  0.32807839, -0.03913926, -0.01448378, -0.21632448,  0.09415758,  0.67069701, -0.00341452, -0.01690937,  0.10053056, -0.07498823, -0.07022658, -0.01858791, -0.03641286, -0.02095602, -0.02890935,  0.00836383, -0.07765704,  0.00259058, -0.02455058, -0.02903245, -0.13047574,  0.03018673, -0.00335164, -0.00956002, -0.02580213, -0.02424996, -0.08015783,  0.05740362, -0.08541455, -0.02270324,  0.03252729,  0.01201266, -0.00910155,  0.00700503, -0.05959502, -0.06196422, -0.08020173, -0.12573828,  0.06322153,  0.09165777, -0.03038908,  0.03728598, -0.05395482, -0.02278468, -0.05031616, -0.04850225,  0.04312562, -0.00559817,  0.02648660, -0.06323715
 -0.11885288, -0.07123871, -0.04217219, -0.05634489, -0.14617544,  0.05433117, -0.00426534,  0.14456076, -0.11408551,  0.11057702, -0.19198366, -0.16427020, -0.05568321,  0.00548399, -0.15624478, -0.18239006,  0.21130921, -0.02854781,  0.13261358, -0.08679265, -0.11480576, -0.18455479,  0.02728978,  0.06879782,  0.24189734, -0.03280406,  0.08217509,  0.68994103, -0.00945139, -0.05204328,  0.02848906, -0.02662482, -0.04286605, -0.02900685, -0.02152505,  0.02158939,  0.01181470,  0.02666548, -0.02285887,  0.07338785, -0.01876359, -0.06083944, -0.09977410,  0.00490650, -0.00348736,  0.00146668,  0.01920274,  0.00824486, -0.02896964,  0.08373759, -0.03938219,  0.06350801,  0.01592030,  0.02244159, -0.00200463,  0.00976959,  0.05821986, -0.01176634,  0.01288244, -0.08926012,  0.02064086,  0.07013440, -0.09189553,  0.00472025, -0.11241935, -0.00633144,  0.04982081,  0.03106192,  0.14773107,  0.04267455,  0.07965364
