 -0.21375770,  0.14969737, -0.12555202, -0.16689575, -0.15706676,  0.16542655,  0.02717242,  0.07207730, -0.06617871, -0.27847308,  0.05800994, -0.04390358,  0.19181485,  0.22606522,  0.17734398, -0.12088182,  0.14136137, -0.03618606, -0.08677338,  0.05601845,  0.01735118, -0.23355560,  0.13516758,  0.07882983,  0.22831229, -0.13904475, -0.19899250, -0.05911051,  0.01540432, -0.06789234, -0.21633815,  0.19525185, -0.03082583,  0.20359482, -0.09727772, -0.15619103,  0.12342158,  0.27140882,  0.16489333,  0.02611102,  0.05600864, -0.03056732, -0.20247255, -0.13731071,  0.01543761, -0.16495437,  0.09547937
 -0.20092641,  0.17048413, -0.09047469, -0.23322270, -0.09519904,  0.13222313, -0.01924052,  0.08274311,  0.02367771, -0.27761863,  0.09397240, -0.16553312, -0.13598750,  0.14907019,  0.22653264,  0.11710494,  0.13010884,  0.06209707,  0.01247089,  0.11279243,  0.13555197,  0.02402244,  0.15016210, -0.15851081,  0.02661152,  0.29735822,  0.09344606, -0.19416432, -0.05696123, -0.12045948,  0.19326517,  0.10505256,  0.11444277, -0.14419322, -0.04010636,  0.22510056, -0.15241437, -0.07539780, -0.28552607, -0.03117834, -0.10565369,  0.00892749,  0.23892354,  0.10219592, -0.05936479,  0.17945071, -0.02330645
 -0.18717717,  0.18750952, -0.04746048, -0.27182858, -0.01566897,  0.08040105, -0.05172625,  0.06414732,  0.10491542, -0.13901705, -0.04358104, -0.11348251, -0.34824894, -0.09668061,  0.03839616,  0.18651276,  0.05864720,  0.13092098,  0.07251442,  0.12601403, -0.04037978,  0.10768193, -0.19872085,  0.16128798, -0.14103550,  0.12768410,  0.17430601,  0.20966618, -0.12223079,  0.13561234,  0.10968590, -0.17830313, -0.15041847,  0.03207458,  0.08938424, -0.20905364,  0.23045933, -0.15233658,  0.26422104,  0.10084963, -0.01287168,  0.12220962, -0.14612436, -0.15439541,  0.02822277, -0.15210609, -0.06445192
 -0.17283799,  0.20137481,  0.00376645, -0.27272651,  0.06642642,  0.02722494, -0.07196049,  0.01169646,  0.15304302,  0.00210366, -0.12464028,  0.11024182, -0.24297892, -0.29126943, -0.15704626,  0.02459793, -0.06308045,  0.15532422,  0.08824547,  0.06209981, -0.09798463, -0.15131040, -0.17479174, -0.03542963,  0.11425999, -0.14061422, -0.22383321,  0.11497793,  0.16507351,  0.16936994, -0.15740769, -0.04828943,  0.18028596,  0.11427140, -0.00480311,  0.07828692, -0.27382356,  0.15763681, -0.15172662, -0.05677770,  0.17556973, -0.24385753,  0.00914361,  0.20920096, -0.00395664,  0.09317176,  0.14347256
 -0.15785717,  0.21097052,  0.05569228, -0.23975185,  0.14290816, -0.02693791, -0.07497608, -0.05217000,  0.15996686,  0.06998108, -0.01719863,  0.25843383,  0.07733668, -0.20112429, -0.15568381, -0.11224470, -0.21612826,  0.06682155,  0.15111404,  0.00323055,  0.06686681, -0.09790845,  0.18929680, -0.16103990, -0.13635538, -0.15697612,  0.01646819, -0.21205429,  0.18808437, -0.18064407, -0.03894215,  0.16583191, -0.03797185, -0.21857171,  0.01750322, -0.02416513,  0.22925730,  0.02165747,  0.04386996, -0.15040915, -0.18018485,  0.26726614,  0.08244183, -0.22596008,  0.02139891,  0.00243335, -0.18552129
 -0.14257161,  0.21685983,  0.10870089, -0.17290332,  0.19550265, -0.06002558, -0.06537836, -0.11181140,  0.10976085,  0.06061410,  0.17412986,  0.13174660,  0.23184062,  0.04548163, -0.02612667, -0.10463961, -0.23847278, -0.12027048,  0.16505963, -0.04546226,  0.01442161,  0.19135724,  0.20573270,  0.21353168,  0.01423188,  0.00275999,  0.14527413,  0.04985709, -0.24320570, -0.18966572,  0.13030360, -0.02299386, -0.17674404,  0.16826088, -0.06629524,  0.01117914, -0.19659053, -0.09505501, -0.01306207,  0.30261791, -0.04676978, -0.19815927, -0.10307196,  0.20001226, -0.06280742, -0.09042389,  0.17875424
 -0.12694051,  0.21811998,  0.15452374, -0.08809607,  0.22342794, -0.07549211, -0.04528727, -0.14344642,  0.02357308,  0.08202017,  0.18972284, -0.12548243,  0.08837359,  0.20269963,  0.07465010, -0.01317316, -0.05145769, -0.26789421,  0.05064689, -0.24104582, -0.15867133,  0.17961129, -0.09287739, -0.07381756,  0.22289494,  0.09259670, -0.16705535,  0.02549984, -0.17269761,  0.21406450, -0.00555342, -0.10181656,  0.24586895,  0.01299945,  0.06897045,  0.03472000,  0.19622790, -0.01233910,  0.00753460, -0.20331830,  0.30388022,  0.10465478,  0.09569386, -0.14994289,  0.11090725,  0.15608928, -0.12274612
 -0.11113358,  0.21458300,  0.18937251,  0.00268264,  0.22393389, -0.07258192, -0.01723972, -0.13059774, -0.07712442,  0.12141622, -0.02521774, -0.21794168, -0.11479347,  0.12722123,  0.09038947,  0.02711394,  0.22458140, -0.19499509, -0.12155512, -0.29285074, -0.00788854, -0.07151074, -0.08781061, -0.14047267, -0.21703904,  0.03200064,  0.07929764, -0.11424934,  0.23953776,  0.17629447, -0.08747093,  0.07037416, -0.13220579, -0.16856067, -0.00823742, -0.12786289, -0.19299420,  0.11664315,  0.03849564, -0.06905119, -0.31289401, -0.07689133, -0.18174014,  0.16717715, -0.08721851, -0.20344868,  0.05023560
 -0.09532735,  0.20619982,  0.20941220,  0.08632380,  0.20115987, -0.05680533,  0.01548234, -0.06999081, -0.16007111,  0.10685455, -0.23258823, -0.03831722, -0.10262369, -0.02359293,  0.05702942,  0.04306534,  0.32119774,  0.06791114, -0.22647378, -0.06191350,  0.20234657, -0.00737445,  0.07742798,  0.19599040, -0.00941393, -0.23879303,  0.11798410,  0.16974756,  0.14253115, -0.19739736,  0.04525797,  0.05823907, -0.05615925,  0.20478340,  0.00398843,  0.17353474,  0.11740168,  0.02251174, -0.06460118,  0.24037263,  0.14137436,  0.03512990,  0.27061847, -0.18766340,  0.06162532,  0.20098285,  0.03541898
 -0.07998855,  0.19436747,  0.21819067,  0.15853957,  0.15383677, -0.02189951,  0.04237434,  0.01837022, -0.20551363,  0.00286445, -0.17272923,  0.18702163,  0.05937074, -0.05292513, -0.01051830,  0.07952013,  0.13959983,  0.28689050, -0.22461436,  0.18883233,  0.01146159,  0.13110114,  0.04972334, -0.09990492,  0.19491927,  0.05282537, -0.25687741, -0.02410277, -0.20787396, -0.20188562,  0.02405098, -0.10950552,  0.12968947, -0.13245666, -0.13185492, -0.08762579, -0.01942337, -0.24590768, -0.00111762, -0.16645884,  0.00689267,  0.07939727, -0.28366349,  0.18173137, -0.06776913, -0.17330183, -0.11386589
 -0.06535286,  0.17977414,  0.21604676,  0.21179209,  0.08919648,  0.02221852,  0.05542882,  0.11084411, -0.19066055, -0.09037411,  0.08732855,  0.18694780,  0.12486483,  0.05563051, -0.08898077,  0.09267731, -0.15021740,  0.24587806, -0.11551622,  0.18054709, -0.18615608, -0.09484029, -0.10152924, -0.02547295, -0.17894243,  0.25944202,  0.09851570, -0.24933010, -0.16237724,  0.16548057, -0.06778627,  0.01880708, -0.13544666,  0.01137352,  0.20612086,  0.01280436,  0.00369059,  0.24925529,  0.14667983,  0.00545254, -0.00390311, -0.22834419,  0.20674784, -0.15135306,  0.09105790,  0.10964321,  0.17140723
 -0.05166855,  0.16332960,  0.20520669,  0.24231343,  0.01434046,  0.06612708,  0.04998622,  0.18079133, -0.11612661, -0.07756844,  0.23996052, -0.03461089, -0.00469895,  0.11932207, -0.10790194, -0.00485845, -0.27363217, -0.00276106,  0.05330941,  0.13409167,  0.03834397, -0.29559749, -0.06108963,  0.15940517,  0.06411583, -0.04606040,  0.22204566,  0.22416902,  0.14520028,  0.23800471,  0.04752763,  0.09343917,  0.12805127,  0.12176720, -0.16941608, -0.03102899, -0.02812826, -0.02771074, -0.24874520,  0.04781394, -0.06237981,  0.33271896, -0.08065461,  0.10681585, -0.12064955, -0.01132758, -0.20941559
 -0.03915421,  0.14602687,  0.18890373,  0.24948358, -0.06379393,  0.10245883,  0.02413646,  0.20538761, -0.00668284,  0.01581536,  0.11060273, -0.21088880, -0.15059113,  0.01237515, -0.00708628, -0.15314174, -0.14857038, -0.20868585,  0.20323021,  0.19693660,  0.19566518, -0.02916896,  0.05635411, -0.16634181,  0.07204072, -0.01419330, -0.25252475,  0.17196134,  0.23144730, -0.13375377,  0.04013599, -0.10788638, -0.03623441, -0.20333668,  0.07830450,  0.11232563,  0.05122902, -0.23662702,  0.20007912,  0.02605655, -0.01974930, -0.28635853,  0.04540522, -0.15096067,  0.07503434, -0.08749134,  0.19533507
 -0.02795614,  0.12873145,  0.17036801,  0.23546201, -0.13853068,  0.12400175, -0.02086896,  0.17368240,  0.10173985,  0.06080410, -0.13442684, -0.14898633, -0.09594378, -0.17496299,  0.14388485, -0.16945866,  0.06549208, -0.20315486,  0.25582342,  0.11517337, -0.07558384,  0.18393005, -0.04925583,  0.05105686, -0.21570965,  0.03040921, -0.01974426, -0.24464750, -0.07833412, -0.26209851, -0.09638087, -0.04923415, -0.08253517,  0.16301923,  0.00079142, -0.20426144, -0.01913197,  0.27339647, -0.05108940, -0.06157236,  0.19435100,  0.17266155, -0.04776466,  0.22207727, -0.02501856,  0.18108961, -0.13092436
 -0.01815776,  0.11217276,  0.15284786,  0.20443842, -0.20486153,  0.12530836, -0.07984959,  0.09082023,  0.17619552, -0.01670982, -0.20121067,  0.04546246,  0.10753491, -0.23624966,  0.16823883,  0.01015624,  0.16803592, -0.03854057,  0.19065850, -0.17804363, -0.22036886, -0.01427726, -0.03041480,  0.09864189,  0.14763135, -0.17360871,  0.18693766,  0.00412582, -0.28070409,  0.12196655,  0.01983550,  0.15713020,  0.21091861, -0.02819534,  0.04543394,  0.18561884, -0.07962697, -0.08392937, -0.09171040, -0.07876395, -0.27715940, -0.10232473,  0.01861768, -0.26598592,  0.02074628, -0.21799208,  0.03155203
 -0.00970211,  0.09653323,  0.13740007,  0.15949829, -0.25675640,  0.09850920, -0.14112634, -0.02007214,  0.20160224, -0.13750349, -0.03099064,  0.12381640,  0.20266705, -0.09903207, -0.00608589,  0.19295772,  0.10707761,  0.11510866,  0.05412242, -0.33163039,  0.06270164, -0.06223602,  0.18070461, -0.19636066,  0.05383879,  0.04666176, -0.14444947,  0.08271802,  0.07216143,  0.27021847,  0.11470319, -0.01142012, -0.21572023, -0.13249010, -0.10100691, -0.11921331,  0.14424074, -0.05014181,  0.14120456,  0.25057906,  0.13195467,  0.10107936,  0.07324305,  0.26004738, -0.06033903,  0.20283380,  0.07375902
 -0.00244186,  0.08161616,  0.12287665,  0.10250405, -0.28602772,  0.03682362, -0.18786842, -0.12846672,  0.18035750, -0.15240973,  0.14952251,  0.01691190,  0.05442960,  0.09081212, -0.21276459,  0.13722201, -0.02160051,  0.15191474, -0.12431435, -0.19859371,  0.18762037,  0.21051680,  0.05158175,  0.13150920, -0.14303325,  0.12193771,  0.03230398, -0.08861326,  0.29662870, -0.11518604, -0.06923927, -0.17022410,  0.02307159,  0.22382879,  0.06823609,  0.10417256, -0.14262096, -0.02049578, -0.12954440, -0.21573701,  0.12117172, -0.11491999, -0.19734754, -0.20565311,  0.13191752, -0.14800900, -0.15240783
  0.00368747,  0.06752960,  0.10978118,  0.03941866, -0.28962798, -0.05368006, -0.20419503, -0.20770846,  0.11899362, -0.02994493,  0.12636396, -0.10237650, -0.16902489,  0.13979143, -0.19941212, -0.12410311, -0.11104076,  0.09342853, -0.26576880,  0.00257719, -0.05889759,  0.16785640, -0.20079505,  0.03938182,  0.14229073, -0.13506347,  0.11556196,  0.12373442, -0.11591036, -0.25145447, -0.12677436,  0.09314187,  0.18257806, -0.16806414, -0.01253704, -0.12049819,  0.12950089,  0.14400787,  0.14539853, -0.02805160, -0.19716435,  0.05327477,  0.23205944,  0.17995438, -0.16628865,  0.04884456,  0.19487579
  0.00870315,  0.05456066,  0.09997189, -0.02073806, -0.27111593, -0.15517681, -0.18055705, -0.23907415,  0.02808167,  0.10494200, -0.04668553, -0.06254050, -0.19806156,  0.03406249,  0.05966978, -0.26599929, -0.13282728, -0.00819384, -0.24215063,  0.11313549, -0.11893005, -0.20165763, -0.02886465, -0.18377018, -0.08555341, -0.00522907, -0.21636951, -0.01668611, -0.24371926,  0.07972549,  0.12840902,  0.15214298, -0.24493898,  0.00049417,  0.01440392,  0.10127086, -0.15822146, -0.06810463, -0.16052028,  0.24911213,  0.06106519,  0.05355370, -0.18488584, -0.18064262,  0.16814133,  0.04716359, -0.19060158
  0.01258263,  0.04322858,  0.09656372, -0.06828906, -0.23994633, -0.24100582, -0.11902079, -0.21794936, -0.07663048,  0.11831561, -0.13227477,  0.08317614, -0.01472534, -0.07943399,  0.27524997, -0.07962094, -0.08397162, -0.11937531, -0.06149002,  0.19806795,  0.09080141, -0.21277058,  0.17714781,  0.18397698, -0.06624036,  0.08354637,  0.08162403, -0.21949863,  0.11197331,  0.21023053,  0.13108357, -0.15475949,  0.15146772,  0.17959406, -0.03835282, -0.03790346,  0.20791759, -0.16255088,  0.08896604, -0.23241939,  0.08638127, -0.08944087,  0.15211642,  0.13787063, -0.20311056, -0.13550747,  0.14032888
  0.01539548,  0.03367832,  0.10110587, -0.09687805, -0.20665796, -0.29088485, -0.03083025, -0.14987383, -0.16676840,  0.00171557, -0.02136429,  0.12297903,  0.15512483, -0.11747272,  0.18021938,  0.20848891,  0.03931429, -0.17055846,  0.13187497,  0.24354512,  0.06480642,  0.05619487,  0.01692958,  0.01236608,  0.23019978,  0.13524300,  0.20044418,  0.21274644,  0.13173486, -0.03860599, -0.21103156, -0.15082293,  0.01604637, -0.25145316, -0.00151719, -0.01020398, -0.19138934,  0.23435430,  0.07281892,  0.07548304, -0.10297167,  0.07209504, -0.14707881, -0.07418566,  0.24471239,  0.20138908, -0.05977069
  0.01750346,  0.02477948,  0.10743227, -0.11158506, -0.16932583, -0.31004007,  0.07356940, -0.04866379, -0.19397893, -0.10327566,  0.12430651, -0.01618628,  0.15264262, -0.06944724, -0.12524927,  0.25101329,  0.16193287, -0.09693060,  0.23296151,  0.07466888, -0.13805938,  0.05566188, -0.17900205, -0.16608298, -0.16711108,  0.02815844, -0.22140305,  0.17370203,  0.00381218, -0.13774390, -0.08636948,  0.24039890, -0.13259208,  0.17621707,  0.08815379,  0.00215861,  0.14155276, -0.07865147, -0.22164130,  0.01849028,  0.01214595, -0.04751554,  0.17315784, -0.01717172, -0.29899399, -0.21309356, -0.05193639
  0.01900718,  0.01641588,  0.11359440, -0.11308431, -0.13005424, -0.29791145,  0.17980674,  0.05024158, -0.14059247, -0.12055879,  0.11439220, -0.19148807,  0.03141994, -0.02864963, -0.28789669, -0.03257195,  0.17965013,  0.09347248,  0.19812929, -0.11725390, -0.03693753, -0.15361519, -0.07733239,  0.17289468, -0.11023303, -0.14847320, -0.05723864, -0.26310216, -0.03842132, -0.05952956,  0.28664588,  0.04863915,  0.21782269, -0.01776404, -0.10527818, -0.00945793, -0.12262429, -0.13011294,  0.23711558, -0.00217132, -0.00011890,  0.10491281, -0.11951973,  0.04524454,  0.28645253,  0.16924307,  0.16458190
  0.02003386,  0.00825562,  0.11723760, -0.10483457, -0.09098432, -0.25435020,  0.27537641,  0.11574422, -0.03060454, -0.08206929, -0.05610777, -0.20722482, -0.03523587, -0.00158687, -0.11125431, -0.28224976,  0.01090001,  0.24351561,  0.09445403, -0.13375201,  0.16599952,  0.01532899,  0.15458606, -0.07260666,  0.21440339, -0.12607307,  0.20856888, -0.03183929, -0.14596136,  0.12575023, -0.01422914, -0.25775445, -0.17642395, -0.15438477,  0.11240151,  0.01428178,  0.11339115,  0.21903027, -0.13505377, -0.03004358,  0.09821985, -0.21839313, -0.01977399, -0.00153521, -0.21686370, -0.07220634, -0.23338622
  0.02051595,  0.00077568,  0.12044642, -0.08612444, -0.05997193, -0.17278056,  0.34373375,  0.12446893,  0.08310856, -0.08421922, -0.18080538, -0.04956063, -0.01331269,  0.00140558,  0.18086769, -0.20344432, -0.21484320,  0.16801469, -0.06317973, -0.13492887,  0.02118714,  0.26273113,  0.08250992, -0.07598367, -0.08526586,  0.17571206, -0.11266955,  0.13465336,  0.04368471,  0.12912689, -0.30100255,  0.03856871, -0.02807050,  0.22306633, -0.17592266,  0.01321140, -0.11603636, -0.12675586,  0.01098984, -0.04123540, -0.16806408,  0.27685906,  0.16049165, -0.04217338,  0.16131917, -0.04433030,  0.23537340
  0.02043140, -0.00563532,  0.12472170, -0.05759111, -0.04287486, -0.06019176,  0.36900518,  0.06971220,  0.16772710, -0.12906637, -0.10214310,  0.11393175, -0.00720396, -0.03797639,  0.24033123,  0.07139248, -0.25071842, -0.08681850, -0.21378711, -0.14191625, -0.12061227,  0.04230741, -0.19661999,  0.16946708, -0.01294520,  0.07377060, -0.01687050, -0.06690966,  0.22344784, -0.14599739,  0.09387421,  0.25014954,  0.17175250, -0.14677349,  0.11602044,  0.06986804,  0.15371409, -0.04790988,  0.07046926,  0.19474637,  0.08082911, -0.22844731, -0.22728440,  0.05199715, -0.15103737,  0.14008864, -0.18697098
  0.02011555, -0.01214799,  0.12304803, -0.03058489, -0.02982402,  0.04663284,  0.35161816, -0.03046185,  0.22437847, -0.10754753,  0.08541779,  0.13891288, -0.04504127, -0.08188036,  0.02717651,  0.21208760, -0.04648339, -0.27324332, -0.24117566, -0.00665543,  0.06728289, -0.19605350, -0.08438063, -0.14488090,  0.06929079, -0.16734686,  0.10826186,  0.05707096, -0.13152513, -0.16064666,  0.25039782, -0.11745416, -0.19809008, -0.01325348, -0.02854047, -0.18410644, -0.15564124,  0.08822596, -0.07784445, -0.24691264,  0.16229968,  0.08489074,  0.19293346,  0.00028427,  0.19237993, -0.21330716,  0.11337857
  0.01974658, -0.01945416,  0.11048242, -0.01330419, -0.01032212,  0.11852213,  0.30569446, -0.14971132,  0.24739757,  0.01545353,  0.17237883,  0.03790240, -0.04615724, -0.07168033, -0.18567901,  0.09174324,  0.19723344, -0.20758169, -0.13003367,  0.20708071,  0.13214907, -0.01341916,  0.17983989, -0.01458133, -0.14860078, -0.05069273, -0.16572886, -0.02455477, -0.20172258,  0.16439535, -0.14522415, -0.19584679,  0.12119077,  0.15739868,  0.02900004,  0.22182681,  0.08124708,  0.06375344,  0.08000408,  0.06394110, -0.31103751,  0.03578122, -0.15573507, -0.04881472, -0.22341233,  0.23781572, -0.02034258
  0.01903337, -0.02625322,  0.09315993, -0.00004167,  0.00904077,  0.16318127,  0.24291360, -0.26600123,  0.20699989,  0.12135435,  0.08729923, -0.07611621,  0.02465182, -0.00624515, -0.16361874, -0.11389850,  0.25458812,  0.05443146,  0.04539804,  0.27229822, -0.14411493,  0.08253236,  0.08910136,  0.17216598,  0.11872036,  0.14228550,  0.06925942, -0.15853997,  0.16229711,  0.14513474, -0.18005286,  0.17635799,  0.02663862, -0.19589856, -0.06627916, -0.19898667,  0.01375682, -0.16013354, -0.12814291,  0.21795038,  0.17642965, -0.06107028,  0.18739896,  0.03673618,  0.20178629, -0.21644049, -0.07970640
